date,ticker,close,high,low,open,volume,daily_return,sma_50d,vol_30d,is_benchmark
2020-10-28,BMO.TO,62.14100646972656,63.46794280516299,62.00132864913812,63.1653085139393,7170500,-0.024366503315349175,62.29465476989746,0.19786150768993913,0
2020-10-29,BMO.TO,62.9170036315918,63.11100030836386,61.496946536746144,62.10997674578294,3056700,0.012487682545716083,62.35316429138184,0.20010133773346722,0
2020-10-30,BMO.TO,62.37446975708008,62.901266423682685,61.87911844480495,62.602487567713794,4793500,-0.008623008776586172,62.405478973388675,0.2016725232550953,0
2020-11-02,BMO.TO,62.50813293457031,62.759737758005464,61.97347193492911,62.66538369969272,3004700,0.002142914849790234,62.47505554199219,0.20071062948845775,0
2020-11-03,BMO.TO,64.104248046875,64.45020690947098,62.79118563472295,62.97988774216992,5595900,0.025534519067709205,62.58571113586426,0.2094195579855507,0
2020-11-04,BMO.TO,65.00845336914062,65.00845336914062,63.2157683935899,64.08065953107275,8269300,0.014105232489498132,62.69318893432617,0.20698016670982697,0
2020-11-05,BMO.TO,64.54454803466797,65.48020613147878,64.50523834914968,65.06348627285148,3720700,-0.007136077085828196,62.723411865234375,0.2077400264632562,0
2020-11-06,BMO.TO,63.98630142211914,64.98486223469833,63.695386948144055,64.73325744704704,3724000,-0.008649012651680277,62.706308670043946,0.2100677204049254,0
2020-11-09,BMO.TO,66.7461166381836,67.45375719953083,66.21145554724716,66.21145554724716,8452000,0.04313134459605483,62.74269462585449,0.24143486420882998,0
2020-11-10,BMO.TO,68.85330200195312,69.28575062998384,66.83259895582627,67.14710650360018,4138300,0.03157015673574137,62.83426155090332,0.2501402265471969,0
2020-11-11,BMO.TO,68.68032836914062,69.57667105705573,68.60170297521935,69.57667105705573,3160500,-0.0025122053377715226,62.92314460754395,0.2424704982505513,0
2020-11-12,BMO.TO,68.22429656982422,68.6252939000023,67.72895116106308,68.22429656982422,1972500,-0.00663991873867209,63.016564483642576,0.24330552503991149,0
2020-11-13,BMO.TO,68.82972717285156,68.97911963421089,68.28720170684863,68.4130071477267,2021500,0.008874120122406959,63.1214720916748,0.23999808094023906,0
2020-11-16,BMO.TO,70.49662017822266,70.78753479096862,69.30149236773565,69.67103838810026,4699700,0.024217632029617686,63.26778816223145,0.2464850308968663,0
2020-11-17,BMO.TO,71.40865325927734,71.55018133042965,69.64741970617311,69.85970881353585,4617800,0.01293725966931425,63.43312042236328,0.24631237375762216,0
2020-11-18,BMO.TO,71.95117950439453,72.35217071247013,71.282854825537,71.62880767179448,2011000,0.007597486023820377,63.62808242797851,0.2397541017069946,0
2020-11-19,BMO.TO,72.54875946044922,72.7531902952476,71.54233996410846,71.80180917765257,1985400,0.008305353159890672,63.82630500793457,0.23733912658900375,0
2020-11-20,BMO.TO,73.39790344238281,73.69668825386879,71.89613904306788,72.42293563347654,2494900,0.011704459018303526,64.05532279968261,0.23820530574507967,0
2020-11-23,BMO.TO,74.5694580078125,74.77388882949352,73.92472018441822,74.08197696983939,1830500,0.01596168978245216,64.29721817016602,0.2383746185607084,0
2020-11-24,BMO.TO,76.48793029785156,76.49579463490363,75.31639602381736,75.48937544657373,2891500,0.025727319753860556,64.56429100036621,0.24329427910165807,0
2020-11-25,BMO.TO,76.29924011230469,76.8574881555302,75.52083858710094,75.94541687449754,3411300,-0.002466927589909851,64.82929748535156,0.24213602001844062,0
2020-11-26,BMO.TO,76.39360046386719,76.65306366113805,76.00832583995862,76.24420801791354,742900,0.0012367141720364128,65.1056583404541,0.2420616031165782,0
2020-11-27,BMO.TO,76.08695220947266,77.09337764942745,75.96115277868647,76.03191383374126,1189600,-0.0040140568389569475,65.3735580444336,0.24323510900591003,0
2020-11-30,BMO.TO,73.38218688964844,75.8746479794326,73.38218688964844,75.61517883162075,3665200,-0.035548346218124416,65.59605339050293,0.2653518933107131,0
2020-12-01,BMO.TO,75.890380859375,76.62947271358289,74.6952593492297,75.63877601520059,2718500,0.034179874926572706,65.88516372680664,0.27705630485499816,0
2020-12-02,BMO.TO,76.52725219726562,76.76312833939362,75.50510425184822,75.8982371541269,2109900,0.008391990271741312,66.20454856872558,0.2763349415219407,0
2020-12-03,BMO.TO,76.86536407470703,77.10124027005087,76.52726946252082,76.57444350184292,1927100,0.0044181891774952575,66.53674880981445,0.2762200283590677,0
2020-12-04,BMO.TO,77.09336853027344,77.54153982214,76.5901588691858,76.85748637719321,1401200,0.0029662834270167693,66.86823188781739,0.2746217666396989,0
2020-12-07,BMO.TO,76.57443237304688,77.20344746668052,76.34641455157299,76.85748856530877,2858100,-0.006731268423207926,67.18949195861816,0.27517489619889,0
2020-12-08,BMO.TO,76.77887725830078,76.87322534053499,76.19704208916657,76.32284153172338,1868200,0.002669884436856451,67.48985397338868,0.26547561871752523,0
2020-12-09,BMO.TO,77.31351470947266,77.44717845085972,76.8732017985332,77.09336125336881,1335400,0.006963340312638788,67.82294692993165,0.24895759271937432,0
2020-12-10,BMO.TO,76.6688003540039,77.10124306048519,76.26780300905317,76.8968182168687,1365800,-0.008338960631804726,68.14826690673829,0.2525699080633973,0
2020-12-11,BMO.TO,76.37785339355469,76.57441982827122,76.02403621055755,76.18128695883816,1220400,-0.0037948547402049115,68.4795629119873,0.2503974603808541,0
2020-12-14,BMO.TO,75.57587432861328,76.87320815924633,75.52869429930738,76.84962114395951,2631400,-0.010500151932904211,68.78985298156738,0.2551184691997309,0
2020-12-15,BMO.TO,76.62947082519531,76.85748864691129,75.78816658583827,75.89037898920094,2656400,0.013940910455112476,69.10491966247558,0.2497470978342405,0
2020-12-16,BMO.TO,76.60589599609375,77.09338307166786,76.2913883989083,76.76314679531973,3019200,-0.00030764702989194426,69.38971687316895,0.2492182671209269,0
2020-12-17,BMO.TO,76.72380065917969,76.89678005542142,76.3070808402686,76.64517529690544,1554800,0.0015391068997083757,69.6559203338623,0.24661901770194516,0
2020-12-18,BMO.TO,75.82746887207031,76.91251341922978,75.6151737658171,76.81815937214708,4353100,-0.011682578018925804,69.8965926361084,0.24832435314590967,0
2020-12-21,BMO.TO,76.09481811523438,76.14985649209898,74.50656352661782,74.87610948502295,1409500,0.0035257571845779268,70.14928497314453,0.22167710986719275,0
2020-12-22,BMO.TO,76.00045776367188,76.24419825059657,75.35571402635482,76.24419825059657,1229000,-0.0012400364952526166,70.40614303588868,0.20671750173892864,0
2020-12-23,BMO.TO,76.52725219726562,76.6373289300051,76.11053228064733,76.11053228064733,1842100,0.006931463955544226,70.6805209350586,0.20618999468411597,0
2020-12-24,BMO.TO,76.46436309814453,76.70024528097396,76.01619174975512,76.62947822663189,527600,-0.0008217869754291174,70.95255477905273,0.20433729527791594,0
2020-12-29,BMO.TO,76.37785339355469,77.05404240887806,76.32281503178332,76.72381223824986,2252900,-0.0011313728524594557,71.22316886901855,0.2042734365893504,0
2020-12-30,BMO.TO,75.96113586425781,76.92038105517919,75.96113586425781,76.52724817357087,977300,-0.0054559994917590116,71.50422744750976,0.19613246693199407,0
2020-12-31,BMO.TO,76.09481811523438,76.8103230132074,75.74100083520952,75.88252894696609,1037700,0.0017598769351665489,71.77119827270508,0.19365590257043278,0
2021-01-04,BMO.TO,75.47366333007812,76.39359900757928,75.2299228165753,76.27565792085012,2617000,-0.008162905182526381,72.00882949829102,0.1952145757664138,0
2021-01-05,BMO.TO,75.84320831298828,76.0948131620967,75.32427593614779,75.33213427609324,1663700,0.004896343527065694,72.24174591064452,0.19445586317006408,0
2021-01-06,BMO.TO,77.21131896972656,77.24277032964352,76.20489944731821,76.24421514689779,2975700,0.018038670662406497,72.48091827392578,0.1981603605963895,0
2021-01-07,BMO.TO,78.02902221679688,78.09192492525239,77.21130500307252,77.44718716041447,2872000,0.010590458212362819,72.74327331542969,0.19540889017185403,0
2021-01-08,BMO.TO,78.51652526855469,78.6108793505366,77.96614145382766,78.15484361905783,3451700,0.006247714477356059,73.03974418640136,0.18220646347197253,0
2021-01-11,BMO.TO,78.52438354492188,78.80743977027699,77.95827109421165,77.95827109421165,4246500,0.0001000843623721881,73.36741172790528,0.1819414846008682,0
2021-01-12,BMO.TO,78.32781219482422,78.78384186405931,78.25704514350988,78.62659108138968,1479700,-0.0025033160557726974,73.67562789916992,0.18222584842330342,0
2021-01-13,BMO.TO,78.0683364868164,78.45360507130485,77.9661240864879,78.24131593255107,2301600,-0.003312689333929364,73.98950523376465,0.18207285051425967,0
2021-01-14,BMO.TO,78.23345184326172,78.61872042897544,77.76169353440561,78.04474971946574,1711100,0.002115010564791575,74.30401161193848,0.14558404429253746,0
2021-01-15,BMO.TO,79.12193298339844,79.1769713547977,77.92681149070053,78.07620392681248,4344500,0.011356793279641675,74.60436531066894,0.11347267449370028,0
2021-01-18,BMO.TO,79.59369659423828,79.67232198142726,78.87819177373372,79.09834525735589,576200,0.005962488440959035,74.8960701751709,0.11238800883669535,0
2021-01-19,BMO.TO,79.01971435546875,80.49789192715188,78.9803986652518,79.59369103948295,2113900,-0.007211403205653832,75.18557350158692,0.11464689637261337,0
2021-01-20,BMO.TO,78.27278137207031,79.29492355549576,78.1784272941264,79.21629815657586,4668800,-0.009452489033791922,75.47130310058594,0.11833672935560145,0
2021-01-21,BMO.TO,77.21131896972656,78.43003367189097,77.19559628913485,78.26491853137712,4577600,-0.013561066615201511,75.68060714721679,0.12352189712923477,0
2021-01-22,BMO.TO,76.73955535888672,77.02261158019016,76.45649913758326,76.93612184597337,2399000,-0.006110031756157652,75.83833221435548,0.12467713635887095,0
2021-01-25,BMO.TO,77.16413879394531,77.18772581232425,76.30711179960078,76.76314148530413,2832300,0.00553278466460938,76.00800842285156,0.12405148652203137,0
2021-01-26,BMO.TO,77.09336853027344,77.44718576116144,76.54297883933035,77.43932142306348,2368600,-0.0009171392926557997,76.18538986206055,0.12157456801996315,0
2021-01-27,BMO.TO,76.3071060180664,76.833902717726,76.18916493637464,76.81817404084305,3711000,-0.010198834571591986,76.33493743896484,0.12478326032855876,0
2021-01-28,BMO.TO,77.15625762939453,77.56511918791234,76.32281783517767,76.73167339496375,5229300,0.011128080406130003,76.46813018798828,0.12471480200571261,0
2021-01-29,BMO.TO,75.60631561279297,77.29934799237927,75.4314472228919,76.61577486689625,4186300,-0.02008835140820875,76.55208343505859,0.13214354142213103,0
2021-02-01,BMO.TO,76.10706329345703,76.39321043954277,75.63810362107321,76.23424249804548,2563100,0.00662309327739985,76.63520111083984,0.13370966127369416,0
2021-02-02,BMO.TO,76.65550231933594,76.9893385885051,76.30576561968972,76.63165773785776,1623200,0.007206151468020838,76.71733596801758,0.13534286930043188,0
2021-02-03,BMO.TO,76.4726791381836,76.8780551915551,76.26601600411851,76.8780551915551,2029800,-0.0023849974968623844,76.7788314819336,0.1309778880799723,0
2021-02-04,BMO.TO,77.83985137939453,78.00676956048532,76.47270506085385,76.48065527830744,6258200,0.017877917402900234,76.84423934936524,0.1403076460317984,0
2021-02-05,BMO.TO,77.76830291748047,78.09419509026921,77.49805619645036,78.0544500716526,2588400,-0.0009191752122615915,76.86984680175782,0.14027030639672725,0
2021-02-08,BMO.TO,77.71267700195312,78.16574239722772,77.52986443879713,77.9590852444635,4298300,-0.0007152774773337978,76.89811553955079,0.13911393663553764,0
2021-02-09,BMO.TO,77.59342193603516,77.89546338644914,77.24368526190752,77.72854526404376,4120700,-0.001534563864206806,76.92211196899414,0.1391903136277127,0
2021-02-10,BMO.TO,77.34703063964844,77.75240677619136,77.08473414116845,77.7285621912603,2089600,-0.003175414748299632,76.94731353759765,0.1395274567151202,0
2021-02-11,BMO.TO,76.97344970703125,77.52189942026747,76.83832634888961,77.17216266814718,1423000,-0.004829932442496188,77.01913879394532,0.1393085017769349,0
2021-02-12,BMO.TO,77.57755279541016,77.83190518893322,76.9496189973477,76.9496189973477,2622500,0.007848200784532633,77.05288223266602,0.14090351553702268,0
2021-02-16,BMO.TO,78.08624267578125,78.18957729558052,77.44241462913521,77.8239461787051,3732100,0.0065571787461848885,77.08406204223633,0.13932440779670224,0
2021-02-17,BMO.TO,78.98442840576172,79.43749370557825,78.06239737358032,78.06239737358032,2682100,0.011502483654000306,77.12644332885742,0.1421458552077605,0
2021-02-18,BMO.TO,79.22288513183594,79.29442495417601,78.38034408270141,78.6903358296184,1876200,0.003019034648819696,77.16903366088867,0.13324867023208123,0
2021-02-19,BMO.TO,80.47875213623047,80.55028589396152,79.27057995761078,79.32621934614777,2654500,0.015852326033123143,77.24712005615234,0.13738523964103166,0
2021-02-22,BMO.TO,80.94769287109375,81.25769060803707,80.4071995457493,80.47873328672591,2075500,0.005826888742875624,77.3304963684082,0.1372526969122258,0
2021-02-23,BMO.TO,83.37995910644531,83.88071358178442,81.15437153201718,81.86973939981468,4349700,0.030047381822541297,77.45182525634766,0.1608593791365733,0
2021-02-24,BMO.TO,85.6850357055664,86.29706898930048,83.61047179871615,84.07943150045233,4480000,0.02764545130297269,77.63214996337891,0.17642111230038107,0
2021-02-25,BMO.TO,84.16686248779297,85.91553414407372,83.97609974047323,85.77246663176271,2325500,-0.017718067166246243,77.78793014526367,0.18563957909565645,0
2021-02-26,BMO.TO,82.64868927001953,84.11121360814896,82.47382091127847,83.5309691508934,2727400,-0.018037659631112257,77.92938644409179,0.19502578238694024,0
2021-03-01,BMO.TO,84.33377838134766,84.50864675511987,82.88714828592063,83.72174513738317,4124600,0.020388576349018805,78.08347259521484,0.20050929291855496,0
2021-03-02,BMO.TO,85.3670883178711,85.72476921803484,84.46095771083392,84.5006966640531,3611000,0.012252622334207874,78.25869644165039,0.20235375283523085,0
2021-03-03,BMO.TO,85.30350494384766,85.90759408072451,85.23197118428735,85.78836508388532,1321200,-0.0007448230374998976,78.43029052734374,0.20054033668349577,0
2021-03-04,BMO.TO,84.69145202636719,85.65322186662505,84.41324907680529,85.12861682780952,3407100,-0.007175003159405446,78.60757019042968,0.19945358228785812,0
2021-03-05,BMO.TO,85.93143463134766,86.32091034277393,85.33529573938894,85.48631953257477,2394600,0.014641177773105474,78.80430252075195,0.19618728730269863,0
2021-03-08,BMO.TO,86.55140686035156,87.0998565102325,86.11423597070188,86.2414151619591,2152900,0.00721473150848273,79.01532150268555,0.19422012254351806,0
2021-03-09,BMO.TO,86.15400695800781,86.86937496390702,85.70094156497822,86.24144116229768,2741800,-0.004591489806571758,79.20785659790039,0.1957772902627922,0
2021-03-10,BMO.TO,87.55292510986328,88.06162976584173,86.32090242052425,86.32090242052425,1703400,0.016237412527281725,79.42962783813476,0.1985151238564432,0
2021-03-11,BMO.TO,87.21907806396484,88.01392974897078,87.04420972298561,87.63239827190361,1396200,-0.0038130884317059133,79.64645233154297,0.1952918723618843,0
2021-03-12,BMO.TO,87.60061645507812,87.83907442160299,87.03627240282317,87.56087750348266,1264800,0.004374483193154921,79.87924194335938,0.19428987423342883,0
2021-03-15,BMO.TO,87.21114349365234,87.87087196597072,86.53552065304694,87.71189796190944,1757400,-0.004446007085184167,80.10156845092773,0.18212724191490176,0
2021-03-16,BMO.TO,87.11576080322266,87.4416529697741,86.52757213723226,87.1396053882409,1212900,-0.0010936984266997074,80.33441040039062,0.1828404932075056,0
2021-03-17,BMO.TO,87.95830535888672,88.19675726647087,87.26678209199265,87.4654950470985,3206300,0.00967155136907083,80.57671234130859,0.1832876152440872,0
2021-03-18,BMO.TO,88.88829040527344,89.57186353189405,88.33189043064057,88.38752982167998,2212300,0.010573021417275008,80.81025177001953,0.1828070458318882,0
2021-03-19,BMO.TO,88.6895751953125,88.95187777399708,87.69601033445151,88.80880419146355,6958700,-0.002235561163961286,81.02346282958985,0.17985258258161224,0
2021-03-22,BMO.TO,88.03777313232422,88.50673270926816,87.76752040969315,88.26033063082217,1214600,-0.00734925228306571,81.21388778686523,0.1824582039489934,0
2021-03-23,BMO.TO,87.15550231933594,88.33982982015155,87.13960188713709,87.98214893077225,1424600,-0.010021503061670933,81.38651016235352,0.18658644174294428,0
2021-03-24,BMO.TO,87.87881469726562,88.4511089741576,87.40985503740241,87.40985503740241,1301300,0.008299101705357526,81.57753021240234,0.18627575171878424,0
2021-03-25,BMO.TO,89.20623016357422,89.59570589116613,87.59267573507327,87.95036272363775,2138500,0.015105067937948524,81.8002880859375,0.18749646118711952,0
2021-03-26,BMO.TO,89.78646850585938,89.99313169464584,89.29365815236508,89.58775553393664,1503400,0.006504459847941124,82.03134841918946,0.18528503976794564,0
2021-03-29,BMO.TO,89.43673706054688,90.13621064448026,89.07110589814488,89.48443230033078,4033500,-0.003895146463964938,82.23764450073242,0.1869512300335238,0
2021-03-30,BMO.TO,89.9533920288086,90.21569462277677,89.64340025929677,89.97723661658043,979400,0.005776764506870924,82.44483840942382,0.18690188111522887,0
2021-03-31,BMO.TO,89.03931427001953,89.89775584589177,88.8247069081711,89.89775584589177,1695000,-0.010161681935199507,82.64523040771485,0.1906536826051199,0
2021-04-01,BMO.TO,89.81826782226562,89.8341621925531,88.87239208782867,89.02341589463495,1492100,0.008748422633667818,82.87614013671875,0.19110143989392697,0
2021-04-05,BMO.TO,90.3110580444336,90.55746014644934,89.88183737160006,90.21567365128028,4546500,0.0054865255600689,83.13813491821288,0.18797455957071174,0
2021-04-06,BMO.TO,89.8897933959961,90.62900586392024,89.74672588372536,90.61311149508073,1332900,-0.004664596535124632,83.40113967895508,0.1895014472801512,0
2021-04-07,BMO.TO,90.4780044555664,90.60517762193719,89.89775982832617,90.02493905893644,3232800,0.006543691306298172,83.6674169921875,0.17243731893157818,0
2021-04-08,BMO.TO,90.89131927490234,90.97875347454652,89.73878637303142,90.19980195947544,3919700,0.004568124836781928,83.94337600708008,0.15568225568155847,0
2021-04-09,BMO.TO,91.32051849365234,91.78948418685476,90.97873199326335,91.05027180528033,2728500,0.004722114522860865,84.2436442565918,0.14412231692281427,0
2021-04-12,BMO.TO,91.98025512695312,92.07563346584412,91.05027993733651,91.40796083665421,2572500,0.007224407440772795,84.54012420654297,0.1303832522096068,0
2021-04-13,BMO.TO,90.50183868408203,91.93257454345134,90.45414951018266,91.71001091536371,5113000,-0.01607319354388126,84.83803466796876,0.1324070834476043,0
2021-04-14,BMO.TO,90.8356704711914,91.29668600987827,90.41439995158527,90.66080209001788,4557900,0.003688674086221644,85.13260681152343,0.12914986429021666,0
2021-04-15,BMO.TO,91.0582275390625,91.28873530717867,90.23158087334058,91.24899635254802,1600000,0.0024501065134063804,85.42066131591797,0.12886915105574856,0
2021-04-16,BMO.TO,91.264892578125,91.49540035093031,90.96285104698626,91.40796615903041,1817300,0.0022695921571045385,85.7165055847168,0.1257617949358962,0
2021-04-19,BMO.TO,90.66873931884766,91.55897546628272,90.48592074719811,91.25692791870848,1604900,-0.006532120319618251,85.97308334350586,0.12297720910928392,0
2021-04-20,BMO.TO,89.55595397949219,90.51772396338599,89.29365142091073,90.43028977719217,1843600,-0.012273087149058282,86.20883636474609,0.12839850195675315,0
2021-04-21,BMO.TO,90.4461898803711,90.53362406624653,89.38108528163315,89.4605753155113,1622300,0.009940555164905884,86.46350662231445,0.129634270528533,0
2021-04-22,BMO.TO,90.55747985839844,90.6528642723144,89.89775130668392,90.37466124778591,1860400,0.0012304551266841823,86.72278778076172,0.1220382494207444,0
2021-04-23,BMO.TO,92.21076202392578,92.21870617593358,90.61310815582326,90.67669775731468,2584200,0.018256715713738103,87.02006240844726,0.13068906500786626,0
2021-04-26,BMO.TO,92.76716613769531,92.96587911615774,92.2346168108333,92.2346168108333,4386900,0.00603404745343239,87.33593673706055,0.1310512717235057,0
2021-04-27,BMO.TO,92.83871459960938,93.11691158248811,92.38564920913845,92.91024836767559,3003600,0.0007712692420491774,87.64115997314452,0.12970582618932758,0
2021-04-28,BMO.TO,93.07715606689453,93.37125345235613,92.91818811294914,93.02151667658977,5604800,0.0025683408943508734,87.9409782409668,0.12935143105832694,0
2021-04-29,BMO.TO,93.19636535644531,93.72097040915779,93.10098096570556,93.62558601841803,4008100,0.0012807577561255723,88.22521697998047,0.12743474360564966,0
2021-04-30,BMO.TO,93.052001953125,93.39690660358846,92.68303518372075,92.88356100097712,2446400,-0.001549023964273366,88.50179931640625,0.12513859287545517,0
2021-05-03,BMO.TO,92.89156341552734,93.63751958637509,92.7953149544898,93.20438315302206,5043200,-0.0017241814708992553,88.75005554199218,0.12501262657265597,0
2021-05-04,BMO.TO,92.65093994140625,92.97979906270102,92.1456110219988,92.7471884063893,3872100,-0.0025903695155256035,88.98412048339844,0.12280215389702562,0
2021-05-05,BMO.TO,93.23648071289062,93.35679742513716,92.46646232189988,92.73115786492983,3793200,0.006319857864957257,89.18125091552734,0.1182593007836116,0
2021-05-06,BMO.TO,94.08671569824219,94.12681718986816,93.1723184631228,93.26856693867498,3811800,0.009119123532448148,89.34928451538086,0.11864538217253523,0
2021-05-07,BMO.TO,94.51983642578125,94.63213650172878,93.58137716760139,93.58137716760139,1629500,0.004603420624524457,89.55634399414062,0.11254746924547529,0
2021-05-10,BMO.TO,94.49579620361328,95.28988294719343,94.49579620361328,94.64819780240276,3446400,-0.0002543404969479468,89.7932861328125,0.11187599624644996,0
2021-05-11,BMO.TO,93.9583740234375,94.56797420566922,93.44502843405145,93.53326028093613,4270600,-0.005687260193223631,89.9857780456543,0.11277588557423064,0
2021-05-12,BMO.TO,93.43699645996094,94.3754618187247,93.35678736695897,93.92627988270293,1756200,-0.005549027097324077,90.14717620849609,0.11396271459151538,0
2021-05-13,BMO.TO,95.78717803955078,95.93957963025574,93.35680593284943,93.35680593284943,3845300,0.025152580547652015,90.35684967041016,0.1281928705627523,0
2021-05-14,BMO.TO,96.77376556396484,96.90209891137711,95.85936828023803,95.88343040040516,1394300,0.010299786929798715,90.59849594116211,0.1289299101747398,0
2021-05-17,BMO.TO,97.4715805053711,97.55179572294128,96.32457265712327,96.35665752023897,1497200,0.0072107862842747394,90.82929885864257,0.12937062624132506,0
2021-05-18,BMO.TO,98.14535522460938,98.49828261669913,97.31116710120956,97.55180052664569,1487000,0.006912524817437982,91.06117782592773,0.12808304195598924,0
2021-05-19,BMO.TO,97.85659790039062,98.17744042889451,97.00637040148321,97.27908257299606,1886100,-0.0029421394783065713,91.29522964477539,0.12872857795699408,0
2021-05-20,BMO.TO,98.77098846435547,98.97151426619467,97.61595788750184,97.71221247542691,1746100,0.009344189186871299,91.51959091186524,0.13008463900890418,0
2021-05-21,BMO.TO,99.39663696289062,99.94206743793038,98.74693526452063,98.77099738378435,1749000,0.006334334689390486,91.76314208984375,0.13037443598015183,0
2021-05-25,BMO.TO,99.13996887207031,100.52761030469448,99.09184463125466,99.76560848092466,3071100,-0.0025822613185206844,91.99392913818359,0.13062043170419504,0
2021-05-26,BMO.TO,100.59178161621094,100.6639679785664,98.26568073382953,100.08645260147168,2446000,0.014644071010492699,92.26154190063477,0.12269468279104852,0
2021-05-27,BMO.TO,101.20938873291016,101.95534500316387,100.58374917454812,101.1371962579503,2680500,0.006139737330188577,92.54341445922852,0.12292276399382739,0
2021-05-28,BMO.TO,101.73077392578125,102.2601589784241,100.57574309155947,101.46607833967823,1610100,0.005151549667462341,92.8188638305664,0.12294488706529255,0
2021-05-31,BMO.TO,101.2174301147461,102.23609874125019,101.0971133807021,102.09974263179653,1283200,-0.005046101501298583,93.06544662475586,0.12550173806895873,0
2021-06-01,BMO.TO,102.6531753540039,102.78150869023938,101.61846143999401,101.9072190959764,3981900,0.014184762818322483,93.3447186279297,0.12549442251778667,0
2021-06-02,BMO.TO,102.20399475097656,103.3269466456012,102.20399475097656,103.05422223858743,1279800,-0.004375710751063688,93.62804306030273,0.11838495087864206,0
2021-06-03,BMO.TO,103.12641143798828,103.33495385811872,101.86710357414297,102.36440974738963,1243500,0.009025250815872798,93.94746124267579,0.11804462647771286,0
2021-06-04,BMO.TO,102.6692123413086,103.58360952415842,102.32430771131703,103.27078975737095,1096800,-0.004433385107699639,94.24326919555664,0.12048616946554526,0
2021-06-07,BMO.TO,103.1103744506836,103.34297900619885,102.71733945508973,103.07026684066395,1078800,0.0042969269882817684,94.52135208129883,0.11290952303073835,0
2021-06-08,BMO.TO,102.80557250976562,103.24673174691837,102.55692245949527,102.78952701774435,3162400,-0.002956074425505606,94.78173416137696,0.11433037219109078,0
2021-06-09,BMO.TO,101.98744201660156,102.68527413305074,101.69066157452396,102.55693465986164,1404800,-0.007958036448718286,95.03274826049805,0.1188224119073871,0
2021-06-10,BMO.TO,101.82701110839844,103.37507683598497,101.80294898861796,102.82964022966885,1092000,-0.001573045710637655,95.27022064208984,0.11960666829251204,0
2021-06-11,BMO.TO,101.8029556274414,102.26817703874413,101.7147237694508,102.12379819108338,931200,-0.00023623870223810073,95.52549346923828,0.11987958314655982,0
2021-06-14,BMO.TO,101.466064453125,101.89920095667951,101.32970836484739,101.82700847963925,963200,-0.0033092474795063387,95.75844940185547,0.12056355080837998,0
2021-06-15,BMO.TO,102.27620697021484,102.49277219713736,101.59442029930965,101.82702490173764,1127500,0.007984369172651995,95.9977523803711,0.12059916398468033,0
2021-06-16,BMO.TO,103.71996307373047,103.83225703242535,102.01950820231544,102.01950820231544,2170800,0.014116246058441417,96.27435577392578,0.12327025385562972,0
2021-06-17,BMO.TO,102.53284454345703,104.59424322254712,102.46867482438307,103.9605871352658,2275700,-0.011445419908504562,96.5154525756836,0.13064449674601947,0
2021-06-18,BMO.TO,101.81098175048828,102.31630467427605,101.08908748824638,102.01150759446864,5230500,-0.007040307875812446,96.73384582519532,0.13266775102807107,0
2021-06-21,BMO.TO,102.7093276977539,102.81359280179872,101.62648337151123,102.26816844487263,1095400,0.008823664518501806,96.96162200927735,0.13376233364583223,0
2021-06-22,BMO.TO,102.76547241210938,102.97402710625977,102.21202528815786,102.97402710625977,969800,0.0005466369570705787,97.17732635498047,0.13362307270761928,0
2021-06-23,BMO.TO,102.58900451660156,102.90984703306341,102.35639384515576,102.90984703306341,925700,-0.0017171905248500874,97.41906967163087,0.1319073518998774,0
2021-06-24,BMO.TO,102.47673797607422,103.07029281264587,102.19600299388246,103.00612306826957,1218800,-0.001094333072597209,97.65189102172852,0.1300267373207107,0
2021-06-25,BMO.TO,103.1905746459961,103.35100508174393,102.30024569930264,102.58098060317552,1200000,0.006965841068131473,97.8945379638672,0.11278260013397491,0
2021-06-28,BMO.TO,101.93128967285156,103.23069311304172,101.72274109965512,103.1103825127001,1166600,-0.012203488326958278,98.10786590576171,0.11801168878188577,0
2021-06-29,BMO.TO,101.54627227783203,102.5890089717254,101.47408592126334,102.12378760863068,966800,-0.003777224797755885,98.3254165649414,0.1178975649935491,0
2021-06-30,BMO.TO,101.91523742675781,102.14784810460957,101.16928115625467,101.27355849572467,1064900,0.0036334681780960665,98.57260223388671,0.11694267812823714,0
2021-07-02,BMO.TO,101.93930053710938,103.22267065078732,101.8430520622771,102.8456811388616,1158000,0.00023610905453530506,98.80246444702148,0.11630581153478606,0
2021-07-05,BMO.TO,102.12379455566406,102.37244462684272,101.73878226908684,102.03556270081434,914400,0.0018098419116336917,99.0337907409668,0.11385188920600536,0
2021-07-06,BMO.TO,101.61043548583984,102.17992803394546,101.28959297603843,102.1157583080728,1164500,-0.0050268311323312664,99.22178421020507,0.11410745278493417,0
2021-07-07,BMO.TO,101.73878479003906,102.50078663538964,101.26554675644859,101.38586348145793,1188500,0.0012631508130589442,99.40121658325195,0.1136723116290183,0
2021-07-08,BMO.TO,100.24686431884766,101.03292205682905,99.55705505188978,100.94469021201616,1528500,-0.014664225391234242,99.54937957763671,0.11458552866340115,0
2021-07-09,BMO.TO,101.1612777709961,102.22005395937009,100.32708954385856,100.86449732532623,2860200,0.009121616505031405,99.71106201171875,0.11630709694565997,0
2021-07-12,BMO.TO,101.86710357666016,101.89918843811832,100.50353062227754,100.84041248824573,2625400,0.006977233000772021,99.88447677612305,0.11712588576124228,0
